Segment	Lachesis_min	Lachesis_max	Lachesis_mean	MutationTimer_min	MutationTimer_max	MutationTimer_mean	Cor_coeff
chr_1_tetrasomic_II	0.00835091521074213	0.170682830412331	0.0533248988361811	0.0054833210212169	0.164499553011603	0.0112444726325804	0.935367953569363
chr_2_tetrasomic_II	0.026562043073072	0.225186147135437	0.0933076940767115	0.0184348355366131	0.083972561073993	0.0414294658372668	0.935367953569363
chr_3_trisomic_II	0.00338722685044972	0.436706849243435	0.0873077584905977	4.06996050974272e-68	0.151496321808911	0.0266687414014379	0.935367953569363
chr_3_tetrasomic_II	0.00685004949361239	0.249619303612239	0.0665420172930484	1.47724687967506e-06	0.0705099689752138	0.0257085664454425	0.935367953569363
chr_5_tetrasomic_II	0.041261930728209	0.315947466318772	0.135739538814116	0.0231425871875465	0.157718681094234	0.0556304282639851	0.935367953569363
chr_8_trisomic_II	0.0677041055883904	0.437539795416418	0.20000197405518	0.0386926566712515	0.209088764913742	0.116783965698367	0.935367953569363
chr_9_tetrasomic_II	0.0400477792671116	0.434956530665808	0.165557495386924	0.0207465592416966	0.25095158769592	0.0541505396147885	0.935367953569363
chr_10_tetrasomic_II	0.0312392639776625	0.354930868284342	0.1330890748968	0.034020744097186	0.145218486682843	0.0666958751788447	0.935367953569363
chr_11_trisomic_II	0.00253789718607328	0.222209302684126	0.0481556421464637	1.46284375711771e-68	0.160701819088983	0.0168657764040189	0.935367953569363
chr_13_trisomic_II	0.00398975280404918	0.321249915440541	0.0709021820428961	6.10704777968413e-57	0.207504142265726	0.0272124771518542	0.935367953569363
chr_14_tetrasomic_II	0.00534722122217833	0.343190970963504	0.079704838484133	9.88524134051228e-34	0.104077288405194	0.0242073652374527	0.935367953569363
chr_15_tetrasomic_II	0.0135957219251085	0.441698369245145	0.121329262590478	0.0109953891064827	0.205027770815216	0.0654728967017435	0.935367953569363
chr_16_tetrasomic_II	0	0.408744487064266	0	2.2601228852301e-56	0.327380952380959	4.27625012919109e-55	0.935367953569363
chr_17_trisomic_III	0	0.922369470454179	0	3.60479550046581e-308	0.384615384615385	5.85779268825694e-308	0.935367953569363
chr_19_tetrasomic_II	0.0198708289037285	0.616531818789803	0.171436476687597	5.80794232148145e-19	0.224071049038303	0.0873019232969435	0.935367953569363
chr_20_trisomic_II	0.00391931277139142	1.00271226486548	0.176114281595207	1.26776777912206e-132	0.255379654763108	0.0732176618484798	0.935367953569363
chr_21_tetrasomic_III	1.14882890391637e-10	0.643892894066348	0.028147334544086	1.23304594596978e-179	0.161290322580645	1.47017016634858e-179	0.935367953569363
chr_22_tetrasomic_II	5.06129564591235e-05	0.62732708589575	0.0650627755146804	9.50767428276653e-86	0.334639878609583	0.0477575797157064	0.935367953569363
