Segment	Lachesis_min	Lachesis_max	Lachesis_mean	MutationTimer_min	MutationTimer_max	MutationTimer_mean	Cor_coeff
chr_1_trisomic_II	0.486678536221579	0.82981967851906	0.662106760070713	0.686077476377786	0.853586645247529	0.779266492703259	-0.024450222739423
chr_2_tetrasomic_II	0.647492246517557	0.981020918472645	0.828712305307195	0.755593608609138	0.801049972148712	0.781065455740293	-0.024450222739423
chr_3_trisomic_II	0.652656303374423	1.00698645995828	0.843157159857436	0.662572644358591	0.750588470529525	0.716751601102175	-0.024450222739423
chr_4_tetrasomic_II	1.12274790836882	1.65225733584393	1.41571416704179	0.777709468770108	0.817521007220006	0.797301067020656	-0.024450222739423
chr_6_tetrasomic_II	0.769962449637243	1.1863361872737	0.993995974963764	0.773071397546271	0.805925233604748	0.793517248309272	-0.024450222739423
chr_7_disomic_II	0.685497001958294	1.10375714551102	0.905279944310861	0.818057330821006	0.869784157673724	0.854521392136284	-0.024450222739423
chr_8_tetrasomic_II	0.840461662875727	1.30608544890237	1.0897931261991	0.781124890630127	0.819547222307133	0.804762434129324	-0.024450222739423
chr_9_tetrasomic_II	0.387425006087413	0.754188389406584	0.565088312099421	0.721023614720525	0.822531779389301	0.78123200094495	-0.024450222739423
chr_9_tetrasomic_IV	0.55964349167357	1.15263495562059	0.841145372631221	0.546776082613908	0.70386901007448	0.613950759900723	-0.024450222739423
chr_10_trisomic_II	0.619730835299642	1.00989729495865	0.823520182081996	0.793133247014671	0.859038784579348	0.83842277019689	-0.024450222739423
chr_11_tetrasomic_II	0.553961056435484	0.91526824973107	0.74140859862301	0.798806397227511	0.852111374055758	0.820821548213986	-0.024450222739423
chr_12_tetrasomic_II	0.721121898735582	1.15086606723074	0.947972340366842	0.807022306269792	0.84438662271962	0.827534442649607	-0.024450222739423
chr_13_trisomic_II	0.930359547307864	1.49549438493094	1.2275768902029	0.708582193748465	0.790250083552889	0.754193376804264	-0.024450222739423
chr_14_tetrasomic_II	0.585422892888706	1.01790138176517	0.804611276502721	0.735498056163988	0.816974558721522	0.776536997193053	-0.024450222739423
chr_15_tetrasomic_II	0.430412605431488	0.808061191321259	0.615875868926906	0.756038624935342	0.836787966838509	0.800162471411371	-0.024450222739423
chr_16_disomic_II	0.331290712696348	0.965560840906288	0.602032020543476	0.611241679794702	0.943486501168083	0.780306138906859	-0.024450222739423
chr_17_tetrasomic_II	0.335978224883782	0.662093863370225	0.493242421525268	0.773768254888077	0.870066004254273	0.828260718020693	-0.024450222739423
chr_18_tetrasomic_II	0.730977430633636	1.26036844715955	1.00027436614569	0.793107760737774	0.854845007860514	0.826942334298616	-0.024450222739423
chr_19_tetrasomic_II	0.34114876467192	0.723044647878102	0.520668588555495	0.752700899029489	0.867889308574625	0.824314676164281	-0.024450222739423
chr_20_tetrasomic_II	0.431685327514294	0.854107217813513	0.635095440612214	0.724609645831478	0.81469349100521	0.778693541957205	-0.024450222739423
chr_21_tetrasomic_II	0.666148684622216	1.36323785244715	0.997807070475931	0.771335163857533	0.863542578224857	0.830892438551255	-0.024450222739423
