Segment	Lachesis_min	Lachesis_max	Lachesis_mean	MutationTimer_min	MutationTimer_max	MutationTimer_mean	Cor_coeff
chr_1_tetrasomic_II	0.771275457943631	1.21924207925279	0.977885021779694	0.717338043002969	0.949051122695826	0.881553500647582	0.850280503955165
chr_2_tetrasomic_II	0.647376387545988	1.04818842770331	0.831213764802756	0.677804067423809	0.944851892380628	0.868123893481576	0.850280503955165
chr_3_disomic_II	0.412937035643435	1.0638785957064	0.682675652340939	0.429575112300059	0.773791826012893	0.586490438508849	0.850280503955165
chr_3_tetrasomic_II	0.741176933823294	1.317957422616	1.00017677138687	0.676526741726993	0.965737399884435	0.915244134439049	0.850280503955165
chr_4_tetrasomic_II	0.809848819440227	1.30850726689454	1.03867521267268	0.717710494944229	0.969875438111795	0.898095818908097	0.850280503955165
chr_5_disomic_II	0.181118299055162	1.13954656022858	0.509531899927201	4.27852693555368e-41	0.874530777365578	0.651952077185313	0.850280503955165
chr_6_tetrasomic_II	0.696512607667738	1.186477798228	0.918655956203829	0.644875774996406	0.937646236350873	0.857969050079757	0.850280503955165
chr_7_tetrasomic_II	0.655283439334847	1.19162709321721	0.894930070835741	0.691718776649892	0.971039841262486	0.900595480961257	0.850280503955165
chr_9_tetrasomic_II	0.705905485355343	1.32291950537515	0.979771271965526	0.726402681769683	0.94339689088074	0.887306716347998	0.850280503955165
chr_10_disomic_II	0.330068370312525	0.937913175098363	0.576736403355349	0.389414976295942	0.796175441502892	0.627970824855218	0.850280503955165
chr_10_tetrasomic_II	0.533050316503139	1.26791310802415	0.842813738053169	0.515052410046426	0.940345557744527	0.794219240135859	0.850280503955165
chr_11_disomic_II	0.20893104623559	0.855136589322144	0.451562906737707	0.429450254458401	0.836945135851753	0.680155680398311	0.850280503955165
chr_11_tetrasomic_II	0.639241142692865	1.32530590858554	0.937119557661175	0.668504780573372	0.968324215444721	0.897758815707973	0.850280503955165
chr_12_disomic_II	0.227967663527644	1.1128337592696	0.54798268585282	0.154742521951564	0.841143492920667	0.474023898204534	0.850280503955165
chr_12_tetrasomic_II	0.474150085041825	1.06183792400388	0.7251028364805	0.596563083564177	0.969175318118024	0.85987956572766	0.850280503955165
chr_13_tetrasomic_II	0.62390265349901	1.24851722423752	0.897192642570385	0.664870841505134	0.941157149796887	0.90913277955851	0.850280503955165
chr_14_tetrasomic_II	0.643265856734425	1.31318348964772	0.93511049626227	0.740444688276181	0.96096333900712	0.897238140518039	0.850280503955165
chr_15_tetrasomic_II	0.38531679491775	0.963350062778621	0.626386231209971	0.47955379803534	0.947791070439042	0.846029377516827	0.850280503955165
chr_16_tetrasomic_II	0.54880280900261	1.23149720066659	0.84019869696871	0.648867464396616	0.901313343227397	0.810840973839146	0.850280503955165
chr_17_trisomic_III	0.00462653662077687	1.08899879855406	0.189642090951608	8.02001329954063e-38	0.822139676772989	0.333066943352993	0.850280503955165
chr_17_tetrasomic_II	0.77851770401961	1.80561511934343	1.21381650535505	0.772697098372151	0.934272628801102	0.893059555857603	0.850280503955165
chr_18_tetrasomic_II	0.610717159117462	1.32894453843219	0.919315940245648	0.622211927751895	0.964752042805594	0.874922382225153	0.850280503955165
chr_19_tetrasomic_II	0.482184018570739	1.26164761105353	0.804114428080345	0.569526654756647	0.958990225349285	0.842790384310467	0.850280503955165
chr_20_tetrasomic_II	0.610644705920564	1.4280013285744	0.95643947701333	0.819940158650157	0.999266363670251	0.92904686008583	0.850280503955165
chr_22_tetrasomic_II	0.422944231492514	1.42023674081569	0.81351091124556	0.339919020545792	0.99083860536575	0.938196832217765	0.850280503955165
